"","ID","Genes","Promoter","CpGs","DE"
"1131","""6_32809718""","PSMB8;PSMB9;TAPSAR1",TRUE,FALSE,FALSE
"1132","""6_32819180""","PSMB9;TAP1",TRUE,FALSE,FALSE
"1133","""6_32905663""","HLA-DMB",TRUE,FALSE,FALSE
"1134","""6_32935690""","BRD2;HLA-DMA",TRUE,FALSE,FALSE
"1135","""6_33040661""","HLA-DPA1;HLA-DPB1",TRUE,FALSE,FALSE
"1136","""6_33046251""","HLA-DPA1;HLA-DPB1;RPL32P1",TRUE,FALSE,FALSE
"1137","""6_33151607""","COL11A2",TRUE,FALSE,FALSE
"1138","""6_33165153""","HSD17B8;RNY4P10;RXRB;SLC39A7",TRUE,FALSE,FALSE
"1139","""6_33280321""","TAPBP;ZBTB22",TRUE,FALSE,FALSE
"1140","""6_33381238""","CUTA;PHF1",TRUE,FALSE,FALSE
"1141","""6_33418098""","ZBTB9",TRUE,FALSE,FALSE
"1142","""6_33542615""","BAK1",TRUE,FALSE,FALSE
"1143","""6_33555001""","LINC00336",TRUE,FALSE,FALSE
"1144","""6_33746353""","LEMD2",TRUE,FALSE,FALSE
"1145","""6_41799558""","SNORA8",TRUE,FALSE,FALSE
"1146","""7_757881""","HEATR2;PRKAR1B",TRUE,FALSE,FALSE
"1147","""7_1065596""","AC073957.15;C7orf50",TRUE,FALSE,FALSE
"1148","""7_1082453""","GPR146",TRUE,FALSE,FALSE
"1149","""7_1176476""","C7orf50",TRUE,FALSE,FALSE
"1150","""7_1197010""","AC091729.9;ZFAND2A",TRUE,FALSE,FALSE
"1151","""7_1200281""","ZFAND2A",TRUE,FALSE,FALSE
"1152","""8_24297853""","ADAM7",TRUE,FALSE,FALSE
"1153","""8_143713402""","AC145123.2",TRUE,FALSE,FALSE
"1154","""8_144488800""","RP11-909N17.2;RP11-909N17.3",TRUE,FALSE,FALSE
"1155","""8_144865942""","MIR937;PUF60;RP11-429J17.8;SCRIB",TRUE,FALSE,FALSE
"1156","""8_144906133""","PUF60",TRUE,FALSE,FALSE
"1157","""8_144920479""","NRBP2",TRUE,FALSE,FALSE
"1158","""8_145080424""","PARP10;SPATC1",TRUE,FALSE,FALSE
"1159","""8_145504204""","BOP1;HSF1",TRUE,FALSE,FALSE
"1160","""8_146044935""","ZNF7",TRUE,FALSE,FALSE
"1161","""9_134000941""","NUP214;RNU6-881P",TRUE,FALSE,FALSE
"1162","""X_53252697""","KDM5C",TRUE,FALSE,FALSE
"1163","""X_53451043""","HSD17B10;RIBC1;RP3-339A18.6",TRUE,FALSE,FALSE
"1164","""X_54208064""","FAM120C",TRUE,FALSE,FALSE
"1165","""X_54442752""","TSR2",TRUE,FALSE,FALSE
"1166","""X_54555376""","GNL3L",TRUE,FALSE,FALSE
"1167","""X_54824514""","ITIH6",TRUE,FALSE,FALSE
"1168","""X_54829148""","MAGED2",TRUE,FALSE,FALSE
"1169","""X_54943261""","TRO",TRUE,FALSE,FALSE
"1170","""X_55023116""","APEX2;PFKFB1",TRUE,FALSE,FALSE
"1171","""X_55051593""","ALAS2",TRUE,FALSE,FALSE
"1172","""X_55183444""","FAM104B",TRUE,FALSE,FALSE
"1173","""X_55647890""","FOXR2",TRUE,FALSE,FALSE
"1174","""X_56256917""","KLF8",TRUE,FALSE,FALSE
"1175","""1_874082""",".",FALSE,FALSE,FALSE
"1176","""1_3363740""",".",FALSE,FALSE,FALSE
"1177","""1_3369035""",".",FALSE,FALSE,FALSE
"1178","""1_3369192""",".",FALSE,FALSE,FALSE
"1179","""1_3395462""",".",FALSE,FALSE,FALSE
"1180","""1_3404212""",".",FALSE,FALSE,FALSE
"1181","""1_3423131""",".",FALSE,FALSE,FALSE
"1182","""1_3423867""",".",FALSE,FALSE,FALSE
"1183","""1_3755984""",".",FALSE,FALSE,FALSE
"1184","""1_3758390""",".",FALSE,FALSE,FALSE
"1185","""1_3765221""",".",FALSE,FALSE,FALSE
"1186","""1_3807530""",".",FALSE,FALSE,FALSE
"1187","""1_3995624""",".",FALSE,FALSE,FALSE
"1188","""1_3999201""",".",FALSE,FALSE,FALSE
"1189","""1_4002984""",".",FALSE,FALSE,FALSE
"1190","""1_4017969""",".",FALSE,FALSE,FALSE
"1191","""1_6000604""",".",FALSE,FALSE,FALSE
"1192","""1_6043907""",".",FALSE,FALSE,FALSE
"1193","""1_9483302""",".",FALSE,FALSE,FALSE
"1194","""1_9541283""",".",FALSE,FALSE,FALSE
"1195","""1_9587135""",".",FALSE,FALSE,FALSE
"1196","""1_9593482""",".",FALSE,FALSE,FALSE
"1197","""1_9598277""",".",FALSE,FALSE,FALSE
"1198","""1_9617428""",".",FALSE,FALSE,FALSE
"1199","""1_9618687""",".",FALSE,FALSE,FALSE
"1200","""1_9618866""",".",FALSE,FALSE,FALSE
"1201","""1_9619751""",".",FALSE,FALSE,FALSE
"1202","""1_9630543""",".",FALSE,FALSE,FALSE
"1203","""1_9633248""",".",FALSE,FALSE,FALSE
"1204","""1_9639705""",".",FALSE,FALSE,FALSE
"1205","""1_9644410""",".",FALSE,FALSE,FALSE
"1206","""1_9647188""",".",FALSE,FALSE,FALSE
"1207","""1_9649793""",".",FALSE,FALSE,FALSE
"1208","""1_9651339""",".",FALSE,FALSE,FALSE
"1209","""1_26426739""",".",FALSE,FALSE,FALSE
"1210","""1_26428656""",".",FALSE,FALSE,FALSE
"1211","""1_26434058""",".",FALSE,FALSE,FALSE
"1212","""1_26654472""",".",FALSE,FALSE,FALSE
"1213","""1_26665338""",".",FALSE,FALSE,FALSE
"1214","""1_26667922""",".",FALSE,FALSE,FALSE
"1215","""1_26688630""",".",FALSE,FALSE,FALSE
"1216","""1_26704648""",".",FALSE,FALSE,FALSE
"1217","""1_26717423""",".",FALSE,FALSE,FALSE
"1218","""1_26717897""",".",FALSE,FALSE,FALSE
"1219","""1_26742822""",".",FALSE,FALSE,FALSE
"1220","""1_28571123""",".",FALSE,FALSE,FALSE
"1221","""1_28581936""",".",FALSE,FALSE,FALSE
"1222","""1_28738778""",".",FALSE,FALSE,FALSE
"1223","""1_28740358""",".",FALSE,FALSE,FALSE
"1224","""1_29052808""",".",FALSE,FALSE,FALSE
"1225","""1_29066920""",".",FALSE,FALSE,FALSE
"1226","""1_29074925""",".",FALSE,FALSE,FALSE
"1227","""1_29078477""",".",FALSE,FALSE,FALSE
"1228","""1_29191455""",".",FALSE,FALSE,FALSE
"1229","""1_29207782""",".",FALSE,FALSE,FALSE
"1230","""1_29492919""",".",FALSE,FALSE,FALSE
"1231","""1_29496973""",".",FALSE,FALSE,FALSE
"1232","""1_29526043""",".",FALSE,FALSE,FALSE
"1233","""1_110040001""",".",FALSE,FALSE,FALSE
"1234","""1_110044835""",".",FALSE,FALSE,FALSE
"1235","""1_110079712""",".",FALSE,FALSE,FALSE
"1236","""1_110094877""",".",FALSE,FALSE,FALSE
"1237","""1_110096272""",".",FALSE,FALSE,FALSE
"1238","""1_110111788""",".",FALSE,FALSE,FALSE
"1239","""1_110128590""",".",FALSE,FALSE,FALSE
"1240","""1_110184248""",".",FALSE,FALSE,FALSE
"1241","""1_110187340""",".",FALSE,FALSE,FALSE
"1242","""1_110191480""",".",FALSE,FALSE,FALSE
"1243","""1_110192521""",".",FALSE,FALSE,FALSE
"1244","""1_110193698""",".",FALSE,FALSE,FALSE
"1245","""1_110308232""",".",FALSE,FALSE,FALSE
"1246","""1_110308804""",".",FALSE,FALSE,FALSE
"1247","""1_110314004""",".",FALSE,FALSE,FALSE
"1248","""1_110320344""",".",FALSE,FALSE,FALSE
"1249","""1_110328476""",".",FALSE,FALSE,FALSE
"1250","""1_110333011""",".",FALSE,FALSE,FALSE
"1251","""1_110334898""",".",FALSE,FALSE,FALSE
"1252","""1_110343180""",".",FALSE,FALSE,FALSE
"1253","""1_110344277""",".",FALSE,FALSE,FALSE
"1254","""1_110351211""",".",FALSE,FALSE,FALSE
"1255","""1_110352227""",".",FALSE,FALSE,FALSE
"1256","""1_110411592""",".",FALSE,FALSE,FALSE
"1257","""1_110439431""",".",FALSE,FALSE,FALSE
"1258","""1_110440584""",".",FALSE,FALSE,FALSE
"1259","""1_110500615""",".",FALSE,FALSE,FALSE
"1260","""1_110521276""",".",FALSE,FALSE,FALSE
"1261","""1_110522209""",".",FALSE,FALSE,FALSE
"1262","""1_151352393""",".",FALSE,FALSE,FALSE
"1263","""1_151382406""",".",FALSE,FALSE,FALSE
"1264","""1_151385078""",".",FALSE,FALSE,FALSE
"1265","""1_151394635""",".",FALSE,FALSE,FALSE
"1266","""1_151397449""",".",FALSE,FALSE,FALSE
"1267","""1_151399239""",".",FALSE,FALSE,FALSE
"1268","""1_151411622""",".",FALSE,FALSE,FALSE
"1269","""1_151426874""",".",FALSE,FALSE,FALSE
"1270","""1_151434309""",".",FALSE,FALSE,FALSE
"1271","""1_151509687""",".",FALSE,FALSE,FALSE
"1272","""1_151510158""",".",FALSE,FALSE,FALSE
"1273","""1_151591511""",".",FALSE,FALSE,FALSE
"1274","""1_151610358""",".",FALSE,FALSE,FALSE
"1275","""1_151611062""",".",FALSE,FALSE,FALSE
"1276","""1_151612434""",".",FALSE,FALSE,FALSE
"1277","""1_151618749""",".",FALSE,FALSE,FALSE
"1278","""1_151636525""",".",FALSE,FALSE,FALSE
"1279","""1_151639384""",".",FALSE,FALSE,FALSE
"1280","""1_151659409""",".",FALSE,FALSE,FALSE
"1281","""1_151690165""",".",FALSE,FALSE,FALSE
"1282","""1_151693649""",".",FALSE,FALSE,FALSE
"1283","""1_151695427""",".",FALSE,FALSE,FALSE
"1284","""1_151699363""",".",FALSE,FALSE,FALSE
"1285","""1_151701574""",".",FALSE,FALSE,FALSE
"1286","""1_151702043""",".",FALSE,FALSE,FALSE
"1287","""1_151712719""",".",FALSE,FALSE,FALSE
"1288","""1_151714481""",".",FALSE,FALSE,FALSE
"1289","""1_151725047""",".",FALSE,FALSE,FALSE
"1290","""1_151726765""",".",FALSE,FALSE,FALSE
"1291","""1_151740227""",".",FALSE,FALSE,FALSE
"1292","""1_151746729""",".",FALSE,FALSE,FALSE
"1293","""1_151747997""",".",FALSE,FALSE,FALSE
"1294","""1_151752153""",".",FALSE,FALSE,FALSE
"1295","""1_151756598""",".",FALSE,FALSE,FALSE
"1296","""1_151759489""",".",FALSE,FALSE,FALSE
"1297","""1_151760026""",".",FALSE,FALSE,FALSE
"1298","""1_151770491""",".",FALSE,FALSE,FALSE
"1299","""1_151770680""",".",FALSE,FALSE,FALSE
"1300","""1_151780090""",".",FALSE,TRUE,FALSE
"1301","""1_151781277""",".",FALSE,FALSE,FALSE
"1302","""1_151782398""",".",FALSE,FALSE,FALSE
"1303","""1_151785659""",".",FALSE,FALSE,FALSE
"1304","""1_151791041""",".",FALSE,FALSE,FALSE
"1305","""1_151791534""",".",FALSE,FALSE,FALSE
"1306","""1_151807828""",".",FALSE,FALSE,FALSE
"1307","""1_151809346""",".",FALSE,FALSE,FALSE
"1308","""1_151810152""",".",FALSE,FALSE,FALSE
"1309","""1_151814544""",".",FALSE,FALSE,FALSE
"1310","""1_151816663""",".",FALSE,FALSE,FALSE
"1311","""1_151817915""",".",FALSE,FALSE,FALSE
"1312","""1_151830755""",".",FALSE,FALSE,FALSE
"1313","""1_151835223""",".",FALSE,FALSE,FALSE
"1314","""1_151841195""",".",FALSE,FALSE,FALSE
"1315","""1_151854866""",".",FALSE,FALSE,FALSE
"1316","""1_151856604""",".",FALSE,FALSE,FALSE
"1317","""1_151856789""",".",FALSE,FALSE,FALSE
"1318","""1_151867125""",".",FALSE,FALSE,FALSE
"1319","""1_151876182""",".",FALSE,FALSE,FALSE
"1320","""1_151887613""",".",FALSE,FALSE,FALSE
"1321","""1_151907205""",".",FALSE,FALSE,FALSE
"1322","""1_151960713""",".",FALSE,FALSE,FALSE
"1323","""1_151962466""",".",FALSE,FALSE,FALSE
"1324","""1_151970528""",".",FALSE,FALSE,FALSE
"1325","""1_151975531""",".",FALSE,FALSE,FALSE
"1326","""1_152003169""",".",FALSE,FALSE,FALSE
"1327","""1_153325783""",".",FALSE,FALSE,FALSE
"1328","""1_154150892""",".",FALSE,FALSE,FALSE
"1329","""1_154169444""",".",FALSE,FALSE,FALSE
"1330","""1_154247107""",".",FALSE,FALSE,FALSE
"1331","""1_154248241""",".",FALSE,FALSE,FALSE
"1332","""1_154305156""",".",FALSE,FALSE,FALSE
"1333","""1_154309706""",".",FALSE,FALSE,FALSE
"1334","""1_154380521""",".",FALSE,FALSE,FALSE
"1335","""1_154408084""",".",FALSE,FALSE,FALSE
"1336","""1_154411693""",".",FALSE,FALSE,FALSE
"1337","""1_154414616""",".",FALSE,FALSE,FALSE
"1338","""1_154426786""",".",FALSE,FALSE,FALSE
"1339","""1_154448459""",".",FALSE,FALSE,FALSE
"1340","""1_154505765""",".",FALSE,FALSE,FALSE
"1341","""1_154507282""",".",FALSE,FALSE,FALSE
"1342","""1_154521609""",".",FALSE,FALSE,FALSE
"1343","""1_154528818""",".",FALSE,FALSE,FALSE
"1344","""1_220962881""",".",FALSE,FALSE,FALSE
"1345","""1_221128262""",".",FALSE,FALSE,FALSE
"1346","""1_221130671""",".",FALSE,FALSE,FALSE
"1347","""1_221131728""",".",FALSE,FALSE,FALSE
"1348","""1_221163036""",".",FALSE,FALSE,FALSE
"1349","""1_221167530""",".",FALSE,FALSE,FALSE
"1350","""1_221170435""",".",FALSE,FALSE,FALSE
"1351","""1_221176570""",".",FALSE,FALSE,FALSE
"1352","""1_221178331""",".",FALSE,FALSE,FALSE
"1353","""1_221179009""",".",FALSE,FALSE,FALSE
"1354","""1_221182464""",".",FALSE,FALSE,FALSE
"1355","""1_221183318""",".",FALSE,FALSE,FALSE
"1356","""1_221184251""",".",FALSE,FALSE,FALSE
"1357","""1_221189366""",".",FALSE,FALSE,FALSE
"1358","""1_221192534""",".",FALSE,FALSE,FALSE
"1359","""1_221194111""",".",FALSE,FALSE,FALSE
"1360","""1_221195579""",".",FALSE,FALSE,FALSE
"1361","""1_221198915""",".",FALSE,FALSE,FALSE
"1362","""1_221201225""",".",FALSE,FALSE,FALSE
"1363","""1_221202702""",".",FALSE,FALSE,FALSE
"1364","""1_221207421""",".",FALSE,FALSE,FALSE
"1365","""1_221209032""",".",FALSE,FALSE,FALSE
"1366","""1_221218877""",".",FALSE,FALSE,FALSE
"1367","""1_221236135""",".",FALSE,FALSE,FALSE
"1368","""1_221237100""",".",FALSE,FALSE,FALSE
"1369","""1_221241652""",".",FALSE,FALSE,FALSE
"1370","""1_221257433""",".",FALSE,FALSE,FALSE
"1371","""1_221257608""",".",FALSE,FALSE,FALSE
"1372","""1_221261753""",".",FALSE,FALSE,FALSE
"1373","""1_221266709""",".",FALSE,FALSE,FALSE
"1374","""1_221267595""",".",FALSE,FALSE,FALSE
"1375","""1_221271100""",".",FALSE,FALSE,FALSE
"1376","""1_221271763""",".",FALSE,FALSE,FALSE
"1377","""1_221273734""",".",FALSE,FALSE,FALSE
"1378","""1_221275725""",".",FALSE,FALSE,FALSE
"1379","""1_221276340""",".",FALSE,FALSE,FALSE
"1380","""1_221282088""",".",FALSE,FALSE,FALSE
"1381","""1_221284649""",".",FALSE,FALSE,FALSE
"1382","""1_221288520""",".",FALSE,FALSE,FALSE
"1383","""1_221290401""",".",FALSE,FALSE,FALSE
"1384","""1_221290564""",".",FALSE,FALSE,FALSE
"1385","""1_221292033""",".",FALSE,FALSE,FALSE
"1386","""1_221295590""",".",FALSE,FALSE,FALSE
"1387","""1_221299076""",".",FALSE,FALSE,FALSE
"1388","""1_221300412""",".",FALSE,FALSE,FALSE
"1389","""1_221314442""",".",FALSE,FALSE,FALSE
"1390","""1_221314812""",".",FALSE,FALSE,FALSE
"1391","""1_221316978""",".",FALSE,FALSE,FALSE
"1392","""1_221322000""",".",FALSE,FALSE,FALSE
"1393","""1_221322727""",".",FALSE,FALSE,FALSE
"1394","""1_221324143""",".",FALSE,FALSE,FALSE
"1395","""1_221326393""",".",FALSE,FALSE,FALSE
"1396","""1_221329386""",".",FALSE,FALSE,FALSE
"1397","""1_221332784""",".",FALSE,FALSE,FALSE
"1398","""1_221338334""",".",FALSE,FALSE,FALSE
"1399","""1_221340135""",".",FALSE,FALSE,FALSE
"1400","""1_221355684""",".",FALSE,FALSE,FALSE
"1401","""1_221356022""",".",FALSE,FALSE,FALSE
"1402","""1_221358959""",".",FALSE,FALSE,FALSE
"1403","""1_221360875""",".",FALSE,FALSE,FALSE
"1404","""1_221362079""",".",FALSE,FALSE,FALSE
"1405","""1_221365836""",".",FALSE,FALSE,FALSE
"1406","""1_221366240""",".",FALSE,FALSE,FALSE
"1407","""1_221376000""",".",FALSE,FALSE,FALSE
"1408","""1_221379543""",".",FALSE,FALSE,FALSE
"1409","""1_221380544""",".",FALSE,FALSE,FALSE
"1410","""1_221381027""",".",FALSE,FALSE,FALSE
"1411","""1_221382144""",".",FALSE,FALSE,FALSE
"1412","""1_221384267""",".",FALSE,FALSE,FALSE
"1413","""1_221396155""",".",FALSE,FALSE,FALSE
"1414","""1_221402347""",".",FALSE,FALSE,FALSE
"1415","""1_221403912""",".",FALSE,FALSE,FALSE
"1416","""1_221418366""",".",FALSE,FALSE,FALSE
"1417","""1_221424971""",".",FALSE,FALSE,FALSE
"1418","""1_221425287""",".",FALSE,FALSE,FALSE
"1419","""1_221441253""",".",FALSE,FALSE,FALSE
"1420","""1_221442598""",".",FALSE,FALSE,FALSE
"1421","""1_221450316""",".",FALSE,FALSE,FALSE
"1422","""1_221454436""",".",FALSE,FALSE,FALSE
"1423","""1_221562626""",".",FALSE,FALSE,FALSE
"1424","""1_221566582""",".",FALSE,FALSE,FALSE
"1425","""1_221567117""",".",FALSE,FALSE,FALSE
"1426","""1_221579537""",".",FALSE,FALSE,FALSE
"1427","""1_221584473""",".",FALSE,FALSE,FALSE
"1428","""1_221586564""",".",FALSE,FALSE,FALSE
"1429","""1_221587440""",".",FALSE,FALSE,FALSE
"1430","""1_221591709""",".",FALSE,FALSE,FALSE
"1431","""1_221598453""",".",FALSE,FALSE,FALSE
"1432","""1_221602551""",".",FALSE,FALSE,FALSE
"1433","""1_221603043""",".",FALSE,FALSE,FALSE
"1434","""1_221603470""",".",FALSE,FALSE,FALSE
"1435","""1_221605078""",".",FALSE,FALSE,FALSE
"1436","""1_221606039""",".",FALSE,FALSE,FALSE
"1437","""1_221609143""",".",FALSE,FALSE,FALSE
"1438","""1_221609318""",".",FALSE,FALSE,FALSE
"1439","""1_221609569""",".",FALSE,FALSE,FALSE
"1440","""1_221612607""",".",FALSE,FALSE,FALSE
"1441","""1_221618801""",".",FALSE,FALSE,FALSE
"1442","""1_221620315""",".",FALSE,FALSE,FALSE
"1443","""1_221621207""",".",FALSE,FALSE,FALSE
"1444","""1_221621587""",".",FALSE,FALSE,FALSE
"1445","""1_221624038""",".",FALSE,FALSE,FALSE
"1446","""1_221626591""",".",FALSE,FALSE,FALSE
"1447","""1_221876777""",".",FALSE,FALSE,FALSE
"1448","""1_221877095""",".",FALSE,FALSE,FALSE
"1449","""1_221884317""",".",FALSE,FALSE,FALSE
"1450","""1_221918305""",".",FALSE,FALSE,FALSE
"1451","""1_221947210""",".",FALSE,FALSE,FALSE
"1452","""1_221951121""",".",FALSE,FALSE,FALSE
"1453","""1_222620401""",".",FALSE,FALSE,FALSE
"1454","""1_222620676""",".",FALSE,FALSE,FALSE
"1455","""1_222621570""",".",FALSE,FALSE,FALSE
"1456","""1_222627782""",".",FALSE,FALSE,FALSE
"1457","""1_222633285""",".",FALSE,FALSE,FALSE
"1458","""1_231322625""",".",FALSE,FALSE,FALSE
"1459","""1_231332494""",".",FALSE,FALSE,FALSE
"1460","""1_231341717""",".",FALSE,FALSE,FALSE
"1461","""1_231342475""",".",FALSE,FALSE,FALSE
"1462","""1_231345333""",".",FALSE,FALSE,FALSE
"1463","""1_231350695""",".",FALSE,FALSE,FALSE
"1464","""1_231351517""",".",FALSE,FALSE,FALSE
"1465","""1_231354201""",".",FALSE,FALSE,FALSE
"1466","""1_231359349""",".",FALSE,FALSE,FALSE
"1467","""1_231360199""",".",FALSE,FALSE,FALSE
"1468","""1_231369617""",".",FALSE,FALSE,FALSE
"1469","""1_231369781""",".",FALSE,FALSE,FALSE
"1470","""1_231372687""",".",FALSE,FALSE,FALSE
"1471","""1_231381940""",".",FALSE,FALSE,FALSE
"1472","""1_231411658""",".",FALSE,FALSE,FALSE
"1473","""10_133957012""",".",FALSE,FALSE,FALSE
"1474","""10_134019048""",".",FALSE,FALSE,FALSE
"1475","""10_134038202""",".",FALSE,FALSE,FALSE
"1476","""10_134043627""",".",FALSE,FALSE,FALSE
"1477","""10_134044958""",".",FALSE,FALSE,FALSE
"1478","""10_134147704""",".",FALSE,FALSE,FALSE
"1479","""10_134181281""",".",FALSE,FALSE,FALSE
"1480","""10_134182553""",".",FALSE,FALSE,FALSE
"1481","""10_134189903""",".",FALSE,FALSE,FALSE
"1482","""10_134204785""",".",FALSE,FALSE,FALSE
"1483","""10_134232418""",".",FALSE,FALSE,FALSE
"1484","""10_134240494""",".",FALSE,FALSE,FALSE
"1485","""10_134394503""",".",FALSE,FALSE,FALSE
"1486","""10_134432188""",".",FALSE,FALSE,FALSE
"1487","""10_134442272""",".",FALSE,FALSE,FALSE
"1488","""10_134472265""",".",FALSE,FALSE,FALSE
"1489","""10_134469556""",".",FALSE,FALSE,FALSE
"1490","""11_242698""",".",FALSE,FALSE,FALSE
"1491","""11_250377""",".",FALSE,FALSE,FALSE
"1492","""11_251218""",".",FALSE,FALSE,FALSE
"1493","""11_251382""",".",FALSE,FALSE,FALSE
"1494","""11_339859""",".",FALSE,FALSE,FALSE
"1495","""11_348917""",".",FALSE,FALSE,FALSE
"1496","""11_451023""",".",FALSE,FALSE,FALSE
"1497","""11_1658863""",".",FALSE,FALSE,FALSE
"1498","""11_1700165""",".",FALSE,FALSE,FALSE
"1499","""11_1719887""",".",FALSE,FALSE,FALSE
"1500","""11_1726470""",".",FALSE,FALSE,FALSE
"1501","""11_1726701""",".",FALSE,FALSE,FALSE
"1502","""11_1729358""",".",FALSE,FALSE,FALSE
"1503","""11_1732024""",".",FALSE,FALSE,FALSE
"1504","""11_1745957""",".",FALSE,FALSE,FALSE
"1505","""11_1748199""",".",FALSE,FALSE,FALSE
"1506","""11_1754042""",".",FALSE,FALSE,FALSE
"1507","""11_1756643""",".",FALSE,FALSE,FALSE
"1508","""11_1832259""",".",FALSE,FALSE,FALSE
"1509","""11_1837720""",".",FALSE,FALSE,FALSE
"1510","""11_1891521""",".",FALSE,FALSE,FALSE
"1511","""11_2164632""",".",FALSE,FALSE,FALSE
"1512","""11_2165129""",".",FALSE,FALSE,FALSE
"1513","""11_2169843""",".",FALSE,FALSE,FALSE
"1514","""11_2172798""",".",FALSE,FALSE,FALSE
"1515","""11_2173107""",".",FALSE,FALSE,FALSE
"1516","""11_2206113""",".",FALSE,FALSE,FALSE
"1517","""11_2208024""",".",FALSE,FALSE,FALSE
"1518","""11_2287493""",".",FALSE,FALSE,FALSE
"1519","""11_2309639""",".",FALSE,FALSE,FALSE
"1520","""11_2317151""",".",FALSE,FALSE,FALSE
"1521","""11_2350129""",".",FALSE,FALSE,FALSE
"1522","""11_2388006""",".",FALSE,FALSE,FALSE
"1523","""11_2398080""",".",FALSE,FALSE,FALSE
"1524","""11_2501117""",".",FALSE,FALSE,FALSE
"1525","""11_2507919""",".",FALSE,FALSE,FALSE
"1526","""11_2508196""",".",FALSE,FALSE,FALSE
"1527","""11_2512350""",".",FALSE,FALSE,FALSE
"1528","""11_2512880""",".",FALSE,FALSE,FALSE
"1529","""11_2519771""",".",FALSE,FALSE,FALSE
"1530","""11_2524432""",".",FALSE,FALSE,FALSE
"1531","""11_2526545""",".",FALSE,FALSE,FALSE
"1532","""11_2529602""",".",FALSE,FALSE,FALSE
"1533","""11_2529998""",".",FALSE,FALSE,FALSE
"1534","""11_2538146""",".",FALSE,FALSE,FALSE
"1535","""11_2543839""",".",FALSE,FALSE,FALSE
"1536","""11_2545012""",".",FALSE,FALSE,FALSE
"1537","""11_2558431""",".",FALSE,FALSE,FALSE
"1538","""11_2568002""",".",FALSE,FALSE,FALSE
"1539","""11_2573011""",".",FALSE,FALSE,FALSE
"1540","""11_2576484""",".",FALSE,FALSE,FALSE
"1541","""11_2577138""",".",FALSE,FALSE,FALSE
"1542","""11_19961098""",".",FALSE,FALSE,FALSE
"1543","""11_130868752""",".",FALSE,FALSE,FALSE
"1544","""11_66430598""",".",FALSE,FALSE,FALSE
"1545","""11_66440413""",".",FALSE,FALSE,FALSE
"1546","""11_66441356""",".",FALSE,FALSE,FALSE
"1547","""11_66442605""",".",FALSE,FALSE,FALSE
"1548","""11_66568019""",".",FALSE,FALSE,FALSE
"1549","""11_66586590""",".",FALSE,FALSE,FALSE
"1550","""11_66465517""",".",FALSE,FALSE,FALSE
"1551","""11_66928877""",".",FALSE,FALSE,FALSE
"1552","""11_66933073""",".",FALSE,FALSE,FALSE
"1553","""11_66935127""",".",FALSE,FALSE,FALSE
"1554","""11_66935306""",".",FALSE,FALSE,FALSE
"1555","""11_66942675""",".",FALSE,FALSE,FALSE
"1556","""11_66944906""",".",FALSE,FALSE,FALSE
"1557","""11_66980727""",".",FALSE,FALSE,FALSE
"1558","""11_66998374""",".",FALSE,FALSE,FALSE
"1559","""11_66998714""",".",FALSE,FALSE,FALSE
"1560","""11_67001642""",".",FALSE,FALSE,FALSE
"1561","""11_67015708""",".",FALSE,FALSE,FALSE
"1562","""11_67018839""",".",FALSE,FALSE,FALSE
"1563","""11_67019226""",".",FALSE,FALSE,FALSE
"1564","""11_67083125""",".",FALSE,FALSE,FALSE
"1565","""11_66740699""","C11orf86",FALSE,FALSE,FALSE
"1566","""12_664724""",".",FALSE,FALSE,FALSE
"1567","""12_676034""",".",FALSE,FALSE,FALSE
"1568","""12_676635""",".",FALSE,FALSE,FALSE
"1569","""12_678670""",".",FALSE,FALSE,FALSE
"1570","""12_688630""",".",FALSE,FALSE,FALSE
"1571","""12_688907""",".",FALSE,FALSE,FALSE
"1572","""12_689112""",".",FALSE,FALSE,FALSE
"1573","""12_705386""",".",FALSE,FALSE,FALSE
"1574","""12_706154""",".",FALSE,FALSE,FALSE
"1575","""12_707197""",".",FALSE,FALSE,FALSE
"1576","""12_709278""",".",FALSE,FALSE,FALSE
"1577","""12_726021""",".",FALSE,FALSE,FALSE
"1578","""12_729050""",".",FALSE,FALSE,FALSE
"1579","""12_732139""",".",FALSE,FALSE,FALSE
"1580","""12_736438""",".",FALSE,FALSE,FALSE
"1581","""12_742028""",".",FALSE,FALSE,FALSE
"1582","""12_745780""",".",FALSE,FALSE,FALSE
"1583","""12_749503""",".",FALSE,FALSE,FALSE
"1584","""12_773249""",".",FALSE,FALSE,FALSE
"1585","""12_773400""",".",FALSE,FALSE,FALSE
"1586","""12_775602""",".",FALSE,FALSE,FALSE
"1587","""12_777533""",".",FALSE,FALSE,FALSE
"1588","""12_786189""",".",FALSE,FALSE,FALSE
"1589","""12_1696600""",".",FALSE,FALSE,FALSE
"1590","""12_6104825""",".",FALSE,FALSE,FALSE
"1591","""12_6397114""",".",FALSE,FALSE,FALSE
"1592","""12_6404723""",".",FALSE,FALSE,FALSE
"1593","""12_6407964""",".",FALSE,FALSE,FALSE
"1594","""12_6412142""",".",FALSE,FALSE,FALSE
"1595","""12_6413581""",".",FALSE,FALSE,FALSE
"1596","""12_6420941""",".",FALSE,FALSE,FALSE
"1597","""12_6425335""",".",FALSE,FALSE,FALSE
"1598","""12_6429519""",".",FALSE,FALSE,FALSE
"1599","""12_6431309""",".",FALSE,FALSE,FALSE
"1600","""12_6432691""",".",FALSE,FALSE,FALSE
